title,complex,address,price,price_per_mp,rooms,square_footage,floor_no,bathrooms,bedrooms
Uranus 1 – schița apartament cu 3 camere apartament camere de la 110.86m2 - Korter.ro,Uranus 1,"str.Sirenelor, 48-50, Bucuresti(blocul)",220000,1984,3,110.862,0,0,0
Mosaic Residence Bucuresti – schița apartament cu 2 camere apartament camere de la 56.0m2 - Korter.ro,Mosaic Residence Bucuresti,"str.Cedrilor 6-8, Bucuresti(cladire)",142000,2536,2,562,0,0,0
Rodin Residence Piersicului – schița apartament cu 2 camere apartament camere de la 60.68m2 - Korter.ro,Rodin Residence Piersicului,"str Piersicului nr.14, zona Colentina, Bucuresti(corp 1)",53309,879,2,60.682,0,0,0
Pollux Residence – schița apartament cu Studio camere de la 46.0m2 - Korter.ro,Pollux Residence,"str.Ion Luca Caragiale, 72(bloc 5)",41000,891,0,462,0,0,0
Amesa Residence – schița apartament cu 2 camere apartament camere de la 60.65m2 - Korter.ro,Amesa Residence,"str.Caporal Grigore Marin, 10, Bucuresti(Imobil)",90000,1484,2,60.652,0,0,0
Park View Titan – schița apartament cu 2 camere apartament camere de la 75.77m2 - Korter.ro,Park View Titan,"str.Postasului, 31, zona Titan(bloc 1)",0,0,2,75.772,0,0,0
Roka Residence Doamna Ghica – schița apartament cu 2 camere apartament camere de la 56.35m2 - Korter.ro,Roka Residence Doamna Ghica,"str.Cremenita 98-100, Bucuresti(bloc 1)",0,0,2,56.352,0,0,0
AME Residence 2 – schița apartament cu Garsonieră camere de la 31.2m2 - Korter.ro,AME Residence 2,"str.Drumul Cretestilor 82-86, zona Aparatorii Patriei, Bucuresti(blocul)",0,0,0,31.22,0,0,0
Oxy Residence 2 – schița apartament cu 2 camere apartament camere de la 58.2m2 - Korter.ro,Oxy Residence 2,"șos.București Măgurele, 82W, sector 5, București(bloc 2)",66900,1149,2,58.22,0,0,0
Bellemonde – schița apartament cu 4 camere apartament camere de la 150.5m2 - Korter.ro,Bellemonde,"Str.Vasile Alecsandri, Pipera, Ilfov",0,0,4,150.52,0,0,0
Quartier Azuga – schița apartament cu 2 camere apartament camere de la 65.72m2 - Korter.ro,Quartier Azuga,"str.Azuga 32, București(Bloc A)",0,0,2,65.722,0,0,0
Luica Residence – schița apartament cu 2 camere apartament camere de la 63.67m2 - Korter.ro,Luica Residence,"str.Acțiunii, zona Progresul, Sector 4, București(Bloc 2)",57000,895,2,63.672,0,0,0
Cartierul Scriitorilor – schița apartament cu 3 camere apartament camere de la 78.25m2 - Korter.ro,Cartierul Scriitorilor,"Drumul Ciorogârla, 199-203, București(Bloc 1)",0,0,3,78.252,0,0,0
HILS Splai – schița apartament cu 2 camere apartament camere de la 78.29m2 - Korter.ro,HILS Splai,"str.Cheiul Dâmboviței 22, Bucureşti",84000,1073,2,78.292,0,0,0
Smart Residence – schița apartament cu 2 camere apartament camere de la 62.5m2 - Korter.ro,Smart Residence,"str.Turnu Măgurele, 274 – 276, București(C1)",98000,1568,2,62.52,0,0,0
New Colentina Residence – schița apartament cu 3 camere apartament camere de la 141.0m2 - Korter.ro,New Colentina Residence,"str.Răscoala, 1907, zona Colentina(Colentina Residence)",179900,1276,3,1412,0,0,0
Rezervelor 60 View Residence – schița apartament cu 2 camere apartament camere de la 51.88m2 - Korter.ro,Rezervelor 60 View Residence,"str.Rezervelor, 60BIS, Chiajna(Bloc 2)",59800,1153,2,51.882,0,0,0
HILS Brauner – schița apartament cu 2 camere apartament camere de la 56.88m2 - Korter.ro,HILS Brauner,"str.Victor Brauner, 40, Bucureşti(Bloc 1)",76000,1336,2,56.882,0,0,0
Echo Tineretului – schița apartament cu 3 camere apartament camere de la 124.52m2 - Korter.ro,Echo Tineretului,"str.Gladitei, 15-17, București(blocul)",179801,1444,3,124.522,0,0,0
Ivonco Pantelimon – schița apartament cu 2 camere apartament camere de la 60.9m2 - Korter.ro,Ivonco Pantelimon,"str.Biruinței, 69, Pantelimon, Ilfov(Bloc 3)",75000,1232,2,60.92,0,0,0
Premium Town Residence – schița apartament cu 4 camere apartament camere de la 239.5m2 - Korter.ro,Premium Town Residence,șos.Dudești Pantelimon 42(bloc),359250,1500,4,239.52,0,0,0
Olympia Residence – schița apartament cu 3 camere apartament camere de la 86.4m2 - Korter.ro,Olympia Residence,"str.Marin Sorescu, 3-5, Otopeni, Ilfov(Bloc 5)",103000,1192,3,86.42,0,0,0
Transparent Residence 3 – schița apartament cu 2 camere apartament camere de la 61.15m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",67265,1100,2,61.152,0,0,0
Sofia Residence 6 – schița apartament cu 2 camere apartament camere de la 61.93m2 - Korter.ro,Sofia Residence 6,"Drumul Gura Putnei, Bucuresti(Sofia Residence faza 2)",63649,1028,2,61.932,0,0,0
Spazio Residence – schița apartament cu 2 camere apartament camere de la 56.45m2 - Korter.ro,Spazio Residence,"str.Diamantului / str.Safirului, Bragadiru, Ilfov",0,0,2,56.452,0,0,0
Zeletin Residence Baneasa – schița apartament cu 3 camere apartament camere de la 131.15m2 - Korter.ro,Zeletin Residence Baneasa,"str.Zeletin, 14, zona Baneasa, Bucuresti(imobil)",0,0,3,131.152,0,0,0
Militari Residence – schița apartament cu 2 camere apartament camere de la 47.5m2 - Korter.ro,Militari Residence,"str.Ilie Petre, 84(Bloc 4(str.Ilie Petre, 84))",49875,1050,2,47.52,0,0,0
Pantelimon Lake – schița apartament cu 3 camere apartament camere de la 132.74m2 - Korter.ro,Pantelimon Lake,"str.Saturn, Pantelimon, Ilfov(Modul 2)",145000,1092,3,132.742,0,0,0
Akcent City – schița apartament cu Garsonieră camere de la 46.5m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",86233,1854,0,46.52,0,0,0
Transparent Residence 3 – schița apartament cu 2 camere apartament camere de la 59.92m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",65912,1100,2,59.922,0,0,0
Sagex Green Lake Residence – schița apartament cu 3 camere apartament camere de la 150.0m2 - Korter.ro,Sagex Green Lake Residence,"Bucuresti-Targoviste 9J, zona Straulesti, Bucuresti(Sagex Green Lake Residence)",175000,1167,3,1502,0,0,0
Noble Piatra Craiului – schița apartament cu 2 camere apartament camere de la 65.3m2 - Korter.ro,Noble Piatra Craiului,"str.Piatra Craiului, 35",0,0,2,65.32,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu Garsonieră camere de la 46.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp B T2)",67300,1447,0,46.52,0,0,0
Lead Grigorescu 103 – schița apartament cu 2 camere apartament camere de la 68.0m2 - Korter.ro,Lead Grigorescu 103,"bd.Nicolae Grigorescu, 103, Bucuresti(bloc)",92200,1356,2,682,0,0,0
Rin Grand Residence – schița apartament cu 2 camere apartament camere de la 59.0m2 - Korter.ro,Rin Grand Residence,"șos.Vitan-Bârzești, 7D",69000,1169,2,592,0,0,0
Agatului 66 – schița apartament cu 3 camere apartament camere de la 190.0m2 - Korter.ro,Agatului 66,"str.Drumul Agatului, zona Pădurea Băneasa, sector 1, București(Bloc 1)",198500,1045,3,1902,0,0,0
H4l Holban – schița apartament cu 2 camere apartament camere de la 69.3m2 - Korter.ro,H4l Holban,"str.Ștefan Holban, 38B/37-41, zona Băneasa, Sector 1, București",93000,1342,2,69.32,0,0,0
Sofia Residence Mihai Bravu – schița apartament cu 2 camere apartament camere de la 61.45m2 - Korter.ro,Sofia Residence Mihai Bravu,"str.Eșarfei, 64, zona Vitan, Sector 3, București(Sofia Residence)",96784,1575,2,61.452,0,0,0
Encore Apartments – schița apartament cu 3 camere apartament camere de la 89.6m2 - Korter.ro,Encore Apartments,"str.Alunului, 90, Bragadiru, Ilfov(imobil)",102499,1144,3,89.62,0,0,0
Central Address Residence – schița apartament cu 1 camere apartament camere de la 37.6m2 - Korter.ro,Central Address Residence,"str.Nasaud, 77, București(Bloc 1)",54520,1450,1,37.62,0,0,0
Bucuria Residence – schița apartament cu 3 camere apartament camere de la 69.5m2 - Korter.ro,Bucuria Residence,"Drumul Postalionului, 93-95, zona Brancoveanu, Sector 4, București(Corp A)",84200,1212,3,69.52,0,0,0
My Place Residence – schița apartament cu 2 camere apartament camere de la 76.5m2 - Korter.ro,My Place Residence,"bd.Pipera, 1-VIII A, zona Voluntari, București(My PlaceResidence)",0,0,2,76.52,0,0,0
NEST By The Lake – schița apartament cu 2 camere apartament camere de la 63.56m2 - Korter.ro,NEST By The Lake,"șos.Dobroiești, 84C, Dobroesti(Faza 1)",0,0,2,63.562,0,0,0
Empire Residence Tornadei – schița apartament cu 3 camere apartament camere de la 93.7m2 - Korter.ro,Empire Residence Tornadei,"Aleea Tornadei, 4-10, București(blocul)",142450,1520,3,93.72,0,0,0
Crystal North – schița apartament cu 2 camere apartament camere de la 92.37m2 - Korter.ro,Crystal North,"șos.Bucuresti Nord, 14C, Voluntari(Corp A)",139000,1505,2,92.372,0,0,0
My Place North – schița apartament cu 2 camere apartament camere de la 73.0m2 - Korter.ro,My Place North,"Șoseaua București-Nord, 14, Ilfov(bloc 1)",101470,1390,2,732,0,0,0
Avangarde Home 2 – schița apartament cu 2 camere apartament camere de la 63.9m2 - Korter.ro,Avangarde Home 2,"str.Sergent Ilie Petre, 88, zona Militari - Roșu, Chiajna(Bloc 2)",51900,812,2,63.92,0,0,0
Eminescu 65 Residence – schița apartament cu Penthouse camere de la 195.7m2 - Korter.ro,Eminescu 65 Residence,"str.Eminescu, 65, Bucureşti(Eminescu 65)",1070000,5468,0,195.72,0,0,0
Luxuria Residence – schița apartament cu 2 camere apartament camere de la 87.92m2 - Korter.ro,Luxuria Residence,"str.Aviator Popișteanu, 54B, zona Domenii, Sector 1, București(Bloc 8)",167228,1902,2,87.922,0,0,0
Uplake Residence – schița apartament cu 4 camere apartament camere de la 149.0m2 - Korter.ro,Uplake Residence,"Strada Păcii NR26, Chitila(Corp D)",0,0,4,1492,0,0,0
City Point – schița apartament cu 4 camere apartament camere de la 101.0m2 - Korter.ro,City Point,"str.Avionului, 52-70, zona Aviatiei, Sector 1, București(Bloc D)",0,0,4,1012,0,0,0
Avangarde City 2 – schița apartament cu 3 camere apartament camere de la 82.0m2 - Korter.ro,Avangarde City 2,"str.Tineretului, 17, zona Roșu, Chiajna, Ilfov",62900,767,3,822,0,0,0
NorthSide Park Tower – schița apartament cu 3 camere apartament camere de la 125.41m2 - Korter.ro,NorthSide Park Tower,"șos.Gheorghe Ionescu Sisești, 467, București(NorthSide Park - Tower)",165500,1320,3,125.412,0,0,0
Jolie Village – schița apartament cu 2 camere apartament camere de la 79.14m2 - Korter.ro,Jolie Village,"str.Alexandru cel Bun, 20B, Voluntari(bloc C)",0,0,2,79.142,0,0,0
Via Pipera – schița apartament cu 2 camere apartament camere de la 66.61m2 - Korter.ro,Via Pipera,"bd.Pipera, 1-VIII F, Voluntari, Ilfov(Via Pipera)",98000,1471,2,66.612,0,0,0
Spazio Residence – schița apartament cu 2 camere apartament camere de la 65.75m2 - Korter.ro,Spazio Residence,"str.Diamantului / str.Safirului, Bragadiru, Ilfov",0,0,2,65.752,0,0,0
Trifoiului Residence – schița apartament cu 2 camere apartament camere de la 97.64m2 - Korter.ro,Trifoiului Residence,"str.Trifoiului, 39, Dobroesti, Ilfov(blocul)",0,0,2,97.642,0,0,0
Novum Viilor – schița apartament cu 2 camere apartament camere de la 81.76m2 - Korter.ro,Novum Viilor,"str.Inclinata, 12(Bloc 2)",99900,1222,2,81.762,0,0,0
IN Rezidential 2 Militari – schița apartament cu 3 camere apartament camere de la 83.6m2 - Korter.ro,IN Rezidential 2 Militari,"str.Iiliu Maniu, Nr.405, Sector 6, Bucuresti(Bloc 1)",94500,1130,3,83.62,0,0,0
Stellaris Residencias – schița apartament cu 3 camere apartament camere de la 79.8m2 - Korter.ro,Stellaris Residencias,"bd.Ghencea, 77, zona Drumul Taberei, Bucuresti(bloc 1)",132350,1659,3,79.82,0,0,0
Maniu 141 – schița apartament cu Garsonieră camere de la 48.71m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",69602,1429,0,48.712,0,0,0
Siena Residenсе – schița apartament cu 2 camere apartament camere de la 59.0m2 - Korter.ro,Siena Residenсе,"str.Biruinței, 81 - 83, Popești Leordeni, Ilfov(bloc 1)",79800,1353,2,592,0,0,0
Caisului Residence 3 – schița apartament cu 2 camere apartament camere de la 54.74m2 - Korter.ro,Caisului Residence 3,"str.Gura Arieșului, 10-16, București(Bloc 2)",77000,1407,2,54.742,0,0,0
Lac Străuleşti Condominium – schița apartament cu 2 camere apartament camere de la 88.27m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",126500,1433,2,88.272,0,0,0
Novum Păcii – schița apartament cu 2 camere apartament camere de la 75.49m2 - Korter.ro,Novum Păcii,"str.Piscul Crăsani, 15(NOVUM Păcii)",82900,1098,2,75.492,0,0,0
Romco Rezidential Gura Calitei 100 – schița apartament cu 3 camere apartament camere de la 106.83m2 - Korter.ro,Romco Rezidential Gura Calitei 100,"str.Drumul Gura Calitei, 100, București(Cladire 4)",139000,1301,3,106.832,0,0,0
Ghica Apartments – schița apartament cu 1 camere apartament camere de la 45.65m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",64200,1406,1,45.652,0,0,0
Aqua City – schița apartament cu 3 camere apartament camere de la 101.0m2 - Korter.ro,Aqua City,"str.Rocilor, 12-16, zona Crangasi/ Giulesti, București(Bloc С3)",139900,1385,3,1012,0,0,0
Oxy Residence 2 – schița apartament cu 2 camere apartament camere de la 59.3m2 - Korter.ro,Oxy Residence 2,"șos.București Măgurele, 82W, sector 5, București(bloc 2)",67900,1145,2,59.32,0,0,0
Family Rezidential Fundeni 2 – schița apartament cu 2 camere apartament camere de la 61.21m2 - Korter.ro,Family Rezidential Fundeni 2,"str.Piersicului, 13-15, zona Fundeni, Dobroești(Corp 2)",79000,1291,2,61.212,0,0,0
Global Residence Monolitului – schița apartament cu 2 camere apartament camere de la 66.87m2 - Korter.ro,Global Residence Monolitului,"str.Penes Curcanul, 14(Corp C)",130000,1944,2,66.872,0,0,0
Novum 56 – schița apartament cu Garsonieră camere de la 54.16m2 - Korter.ro,Novum 56,"bd.Timișoara, 56, Sector 6, București(Corp L)",64900,1198,0,54.162,0,0,0
Quartier Azuga – schița apartament cu 2 camere apartament camere de la 81.5m2 - Korter.ro,Quartier Azuga,"str.Azuga 32, București(Bloc A)",0,0,2,81.52,0,0,0
HILS Splai – schița apartament cu 2 camere apartament camere de la 76.19m2 - Korter.ro,HILS Splai,"str.Cheiul Dâmboviței 22, Bucureşti",85000,1116,2,76.192,0,0,0
Victoria Homes – schița apartament cu 2 camere apartament camere de la 74.5m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C4)",114000,1530,2,74.52,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 62.41m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 8)",120200,1926,2,62.412,0,0,0
Sun Rebreanu – schița apartament cu 2 camere apartament camere de la 48.84m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",61050,1250,2,48.842,0,0,0
Northview Residence Baneasa – schița apartament cu 2 camere apartament camere de la 53.16m2 - Korter.ro,Northview Residence Baneasa,"str.Nisipoasa, 47-51, Bucuresti(bloc 1)",101232,1904,2,53.162,0,0,0
My Place Residence – schița apartament cu 2 camere apartament camere de la 72.0m2 - Korter.ro,My Place Residence,"bd.Pipera, 1-VIII A, zona Voluntari, București(My PlaceResidence)",0,0,2,722,0,0,0
H4l Millennium – schița apartament cu 2 camere apartament camere de la 68.93m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 1)",0,0,2,68.932,0,0,0
SunLake Residence – schița apartament cu 3 camere apartament camere de la 90.0m2 - Korter.ro,SunLake Residence,"sos.Fundeni, 33A, zona Fundeni, Bucuresti(Corp B)",117120,1301,3,902,0,0,0
Macro Nord Residence – schița apartament cu 2 camere apartament camere de la 94.7m2 - Korter.ro,Macro Nord Residence,"șos.Bucuresti-Targoviste, 38C, Bucuresti(scara A)",0,0,2,94.72,0,0,0
Teilor Parc Titan – schița apartament cu 2 camere apartament camere de la 72.21m2 - Korter.ro,Teilor Parc Titan,"str.Postasului, zona Titan, sector 3, Bucuresti(Teilor Parc)",0,0,2,72.212,0,0,0
Valea Doftanei Residence – schița apartament cu Garsonieră camere de la 60.91m2 - Korter.ro,Valea Doftanei Residence,"bd.Timișoara, 101N(Tronson 2)",68400,1123,0,60.912,0,0,0
UP-SITE – schița apartament cu 3 camere apartament camere de la 91.77m2 - Korter.ro,UP-SITE,"str.Calea Floreasca 167B, zona Aviatiei(Tower 1)",0,0,3,91.772,0,0,0
Grand AV 133 – schița apartament cu 4 camere apartament camere de la 132.71m2 - Korter.ro,Grand AV 133,"str.Aurel Vlaicu 133, zona Central, Bucuresti(scara B)",600000,4521,4,132.712,0,0,0
Magnolia Urban Residence – schița apartament cu Studio camere de la 60.05m2 - Korter.ro,Magnolia Urban Residence,"șos.București - Târgoviște, 42, sector , zona Straulesti, București(Bloc C2)",84700,1410,0,60.052,0,0,0
Rosetti Luxury – schița apartament cu 2 camere apartament camere de la 65.48m2 - Korter.ro,Rosetti Luxury,"str.Popa Petre, 27, Sector 2, zona Centrală, București(Bloc 2)",0,0,2,65.482,0,0,0
Triama Residence – schița apartament cu 2 camere apartament camere de la 62.6m2 - Korter.ro,Triama Residence,"str.Baia de Aramă, 6, București(Bloc 3)",0,0,2,62.62,0,0,0
Lead Grigorescu 103 – schița apartament cu 3 camere apartament camere de la 85.0m2 - Korter.ro,Lead Grigorescu 103,"bd.Nicolae Grigorescu, 103, Bucuresti(bloc)",110900,1305,3,852,0,0,0
Lebăda Lake Residence – schița apartament cu Penthouse 3 camere apartament camere de la 236.35m2 - Korter.ro,Lebăda Lake Residence,"str.Neptun, Pantelimon(Bloc 3)",286000,1210,3,236.352,0,0,0
Jolie Village – schița apartament cu 2 camere apartament camere de la 76.13m2 - Korter.ro,Jolie Village,"str.Alexandru cel Bun, 20B, Voluntari(bloc E)",0,0,2,76.132,0,0,0
Yola 71 – schița apartament cu Garsonieră camere de la 42.05m2 - Korter.ro,Yola 71,"str.Piscul Crăsani, 71(Faza 3)",0,0,16,42.052,0,0,0
ISG Residence 4 – schița apartament cu 1 camere apartament camere de la 56.95m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 6)",79730,1400,1,56.952,0,0,0
Trifoiului Residence – schița apartament cu 2 camere apartament camere de la 65.07m2 - Korter.ro,Trifoiului Residence,"str.Trifoiului, 39, Dobroesti, Ilfov(blocul)",0,0,2,65.072,0,0,0
Stellaris Residencias – schița apartament cu 3 camere apartament camere de la 93.25m2 - Korter.ro,Stellaris Residencias,"bd.Ghencea, 77, zona Drumul Taberei, Bucuresti(bloc 1)",141550,1518,3,93.252,0,0,0
Dimri Residence – schița apartament cu 2 camere apartament camere de la 63.25m2 - Korter.ro,Dimri Residence,"str.Prelungirea Ghencea, 350-356(Bloc С1)",69300,1096,2,63.252,0,0,0
Aviatiei Tower By Rădăcini – schița apartament cu 2 camere apartament camere de la 66.0m2 - Korter.ro,Aviatiei Tower By Rădăcini,"bd.Dimitrie Pompeiu, 2D(tronson1)",259900,3938,2,662,0,0,0
Vivenda Residencias – schița apartament cu 4 camere apartament camere de la 106.5m2 - Korter.ro,Vivenda Residencias,"str.Baia de Aramă, 1(Bloc H2)",182000,1709,4,106.52,0,0,0
